frame_no,letter,magnitude,letter_yaw_component,letter_pitch_component,letter_roll_component,level,size,first_frame,last_frame,face_no,speaking,conf_part,fps
17994,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
17995,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
17996,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
17997,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
17998,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
17999,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18000,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18001,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18002,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18003,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18004,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18005,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18006,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18007,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18008,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18009,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18010,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18011,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18012,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18013,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18014,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18015,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18016,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18017,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18018,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18019,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18020,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18021,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18022,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18023,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18024,x,0.4723,-0.4269,0.1268,0.1574,7,8.063,18016,18032,1,1,1,25
18025,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18026,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18027,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18028,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18029,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18030,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18031,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18032,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18033,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18034,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18035,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18036,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18037,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18038,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18039,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18040,t,0.2584,0.2354,0.0381,-0.0995,4,4.032,18036,18044,1,1,1,25
18041,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18042,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18043,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18044,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18045,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18046,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18047,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18048,x,0.445,-0.4431,0.0017,0.041,13,32.254,18016,18080,1,1,1,25
18049,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18050,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18051,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18052,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18053,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18054,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18055,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18056,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18057,x,0.4143,-0.4125,-0.0341,0.0171,10,16.127,18041,18073,1,1,1,25
18058,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18059,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18060,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18061,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18062,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18063,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18064,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18065,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18066,x,0.1759,-0.1739,0.0034,-0.0264,4,4.032,18062,18070,1,1,1,25
18067,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18068,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18069,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18070,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18071,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18072,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18073,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18074,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18075,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18076,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18077,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18078,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18079,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18080,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18081,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18082,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18083,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18084,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18085,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18086,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18087,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18088,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18089,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18090,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18091,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18092,u,0.4079,0.3987,-0.0075,0.0859,13,32.254,18060,18124,1,1,1,25
18093,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18094,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18095,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18096,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18097,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18098,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18099,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18100,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18101,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18102,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18103,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18104,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18105,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18106,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18107,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18108,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18109,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18110,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18111,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18112,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18113,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18114,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18115,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18116,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18117,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18118,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18119,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18120,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18121,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18122,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18123,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18124,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18125,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18126,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18127,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18128,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18129,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18130,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18131,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18132,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18133,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18134,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18135,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18136,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18137,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18138,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18139,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18140,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18141,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18142,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18143,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18144,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18145,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18146,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18147,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18148,u,0.2345,0.2255,-0.0024,0.0642,10,16.127,18132,18164,1,1,1,25
18149,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18150,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18151,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18152,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18153,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18154,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18155,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18156,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18157,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18158,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18159,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18160,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18161,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18162,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18163,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18164,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18165,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18166,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18167,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18168,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18169,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18170,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,1,1,25
18171,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18172,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18173,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18174,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18175,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18176,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18177,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18178,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18179,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18180,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18181,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18182,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18183,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18184,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18185,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18186,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18187,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18188,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18189,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18190,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18191,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18192,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18193,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18194,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18195,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18196,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18197,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18198,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18199,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18200,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18201,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18202,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18203,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18204,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18205,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18206,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18207,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18208,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18209,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18210,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18211,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18212,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18213,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18214,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18215,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18216,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18217,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18218,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18219,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18220,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18221,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18222,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18223,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18224,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18225,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18226,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18227,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18228,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18229,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18230,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18231,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18232,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18233,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18234,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18235,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18236,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18237,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18238,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18239,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18240,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18241,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18242,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18243,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18244,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18245,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18246,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18247,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18248,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18249,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18250,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18251,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18252,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18253,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18254,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18255,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18256,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18257,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18258,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18259,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18260,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18261,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18262,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18263,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18264,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18265,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18266,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18267,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18268,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18269,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18270,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18271,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18272,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18273,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18274,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18275,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18276,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18277,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18278,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18279,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18280,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18281,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18282,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18283,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18284,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18285,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18286,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18287,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18288,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18289,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18290,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18291,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18292,-,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18293,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18294,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18295,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18296,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18297,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18298,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18299,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18300,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
18301,,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1,0,-1,-1
