frame_no,letter,magnitude,letter_yaw_component,letter_pitch_component,letter_roll_component,level,size,first_frame,last_frame,face_no,speaking,conf_part,fps
6399,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6400,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6401,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6402,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6403,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6404,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6405,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6406,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6407,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6408,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6409,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6410,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6411,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6412,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6413,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6414,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6415,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6416,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6417,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6418,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6419,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6420,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6421,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6422,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6423,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6424,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6425,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6426,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6427,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6428,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6429,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6430,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6431,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6432,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6433,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6434,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6435,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6436,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6437,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6438,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6439,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6440,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6441,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6442,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6443,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6444,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6445,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6446,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6447,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6448,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6449,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6450,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6451,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6452,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6453,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6454,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6455,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6456,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6457,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6458,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6459,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6460,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6461,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6462,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6463,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6464,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6465,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6466,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6467,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6468,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6469,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6470,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6471,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6472,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6473,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6474,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6475,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6476,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6477,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6478,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6479,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6480,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6481,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6482,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6483,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6484,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6485,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6486,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6487,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6488,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6489,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6490,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6491,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6492,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6493,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6494,u,0.3041,0.2927,0.0175,-0.0806,16,64.508,6429,6559,1,0,1,25
6495,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6496,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6497,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6498,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6499,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6500,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6501,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6502,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6503,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6504,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6505,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6506,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6507,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6508,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6509,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6510,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6511,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6512,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6513,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6514,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6515,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6516,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6517,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6518,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6519,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6520,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6521,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6522,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6523,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6524,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6525,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6526,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6527,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6528,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6529,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6530,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6531,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6532,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6533,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6534,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6535,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6536,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6537,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6538,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6539,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6540,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6541,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6542,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6543,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6544,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6545,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6546,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6547,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6548,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6549,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6550,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6551,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6552,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6553,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6554,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6555,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6556,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6557,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6558,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6559,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6560,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6561,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6562,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6563,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6564,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6565,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6566,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6567,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6568,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6569,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6570,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6571,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6572,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6573,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6574,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6575,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6576,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6577,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6578,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6579,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6580,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6581,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6582,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6583,x,0.2028,-0.1982,-0.0428,-0.0005,4,4.032,6579,6587,1,0,1,25
6584,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6585,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6586,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6587,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6588,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6589,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6590,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6591,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6592,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6593,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6594,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6595,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6596,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6597,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6598,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6599,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6600,p,0.9422,-0.0485,-0.8091,0.4803,10,16.127,6584,6616,1,0,1,25
6601,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6602,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6603,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6604,p,0.6179,-0.1158,-0.5296,0.2964,7,8.063,6596,6612,1,0,1,25
6605,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6606,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6607,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6608,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6609,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6610,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6611,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6612,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6613,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6614,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6615,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6616,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6617,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6618,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6619,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6620,b,0.7654,0.4831,0.4893,-0.3362,7,8.063,6612,6628,1,0,1,25
6621,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6622,b,0.2692,0.0833,0.2352,-0.1011,4,4.032,6618,6626,1,0,1,25
6623,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6624,h,0.9925,0.2015,0.8374,-0.4931,10,16.127,6608,6640,1,0,1,25
6625,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6626,x,0.1912,-0.1896,0.017,0.0181,4,4.032,6622,6630,1,0,1,25
6627,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6628,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6629,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6630,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6631,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6632,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6633,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6634,e,1.4765,-0.5659,1.2407,-0.5662,13,32.254,6602,6666,1,0,1,25
6635,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6636,f,0.7725,-0.5531,0.5029,-0.1947,10,16.127,6620,6652,1,0,1,25
6637,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6638,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6639,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6640,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6641,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6642,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6643,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6644,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6645,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6646,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6647,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6648,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6649,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6650,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6651,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6652,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6653,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6654,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6655,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6656,v,0.2311,-0.1877,-0.0141,0.134,4,4.032,6652,6660,1,0,1,25
6657,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6658,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6659,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6660,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6661,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6662,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6663,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6664,z,0.2137,0.0389,0.0593,-0.2016,7,8.063,6656,6672,1,0,1,25
6665,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6666,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6667,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6668,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6669,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6670,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6671,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6672,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6673,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6674,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6675,l,0.3675,0.3197,-0.1813,0.0028,10,16.127,6659,6691,1,0,1,25
6676,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6677,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6678,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6679,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6680,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6681,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6682,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6683,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6684,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6685,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6686,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6687,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6688,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6689,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6690,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6691,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6692,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6693,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6694,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6695,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6696,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6697,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6698,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6699,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6700,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6701,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6702,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6703,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6704,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6705,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6706,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6707,h,0.2633,-0.0064,0.2237,-0.1388,10,16.127,6691,6723,1,0,1,25
6708,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6709,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6710,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6711,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6712,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6713,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6714,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6715,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6716,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6717,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6718,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6719,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6720,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6721,v,0.2046,-0.1715,-0.0581,0.0953,7,8.063,6713,6729,1,0,1,25
6722,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6723,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6724,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6725,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6726,m,0.2315,-0.0837,-0.1766,0.1241,7,8.063,6718,6734,1,0,1,25
6727,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6728,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6729,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6730,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6731,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6732,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6733,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6734,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6735,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6736,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6737,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6738,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6739,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6740,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6741,j,0.7617,0.3255,-0.6289,0.2806,10,16.127,6725,6757,1,0,1,25
6742,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6743,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6744,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6745,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6746,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6747,r,0.4253,0.1254,-0.3841,0.1326,7,8.063,6739,6755,1,0,1,25
6748,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6749,r,0.1948,0.0527,-0.1815,0.0473,4,4.032,6745,6753,1,0,1,25
6750,-,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6751,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6752,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6753,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6754,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6755,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6756,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6757,b,0.2327,0.0758,0.2008,-0.09,4,4.032,6753,6761,1,0,1,25
6758,,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,25
6759,h,0.3809,0.0238,0.3505,-0.1472,7,8.063,6751,6767,1,0,1,25
